modal,percentage_blue,cond,rating_pred,run
probably,45,might-probably,0.210221588751,7
other,45,might-probably,0.162637661557,7
might,50,might-probably,0.536961024318,7
probably,50,might-probably,0.321733583273,7
other,50,might-probably,0.141305392409,7
might,55,might-probably,0.43898700378,7
probably,55,might-probably,0.442949777549,7
other,55,might-probably,0.118063218671,7
might,60,might-probably,0.350622973216,7
probably,60,might-probably,0.552293374453,7
other,60,might-probably,0.0970836523317,7
might,65,might-probably,0.282134878402,7
probably,65,might-probably,0.637016121547,7
other,65,might-probably,0.0808490000508,7
might,70,might-probably,0.234643806223,7
probably,70,might-probably,0.695691112879,7
other,70,might-probably,0.0696650808983,7
might,75,might-probably,0.204534224893,7
probably,75,might-probably,0.732746184104,7
other,75,might-probably,0.062719591003,7
might,80,might-probably,0.187288200591,7
probably,80,might-probably,0.753688149043,7
other,80,might-probably,0.0590236503662,7
might,85,might-probably,0.178883340486,7
probably,85,might-probably,0.763288403139,7
other,85,might-probably,0.0578282563748,7
might,90,might-probably,0.175792639923,7
probably,90,might-probably,0.76523500298,7
other,90,might-probably,0.0589723570963,7
might,95,might-probably,0.174491509825,7
probably,95,might-probably,0.760307143425,7
other,95,might-probably,0.0652013467495,7
might,100,might-probably,0.0922478361716,7
probably,100,might-probably,0.360310613414,7
other,100,might-probably,0.547441550414,7
might,0,might-probably,0.0209623596393,8
probably,0,might-probably,0.0166666666704,8
other,0,might-probably,0.96237097369,8
might,5,might-probably,0.455273023247,8
probably,5,might-probably,0.0166670993102,8
other,5,might-probably,0.528059877443,8
might,10,might-probably,0.722734388971,8
probably,10,might-probably,0.0166929547841,8
other,10,might-probably,0.260572656245,8
might,15,might-probably,0.773101650067,8
probably,15,might-probably,0.0169585386087,8
other,15,might-probably,0.209939811325,8
might,20,might-probably,0.780906076755,8
probably,20,might-probably,0.0183463092065,8
other,20,might-probably,0.200747614039,8
might,25,might-probably,0.778302234383,8
probably,25,might-probably,0.0230918400601,8
other,25,might-probably,0.198605925557,8
might,30,might-probably,0.768455241521,8
probably,30,might-probably,0.0353508650796,8
other,30,might-probably,0.1961938934,8
might,35,might-probably,0.747168192773,8
probably,35,might-probably,0.061591811336,8
other,35,might-probably,0.191239995891,8
might,40,might-probably,0.707550721793,8
probably,40,might-probably,0.11051179531,8
other,40,might-probably,0.181937482897,8
might,45,might-probably,0.642958702964,8
probably,45,might-probably,0.190385031024,8
other,45,might-probably,0.166656266012,8
might,50,might-probably,0.55347777311,8
probably,50,might-probably,0.301135232777,8
other,50,might-probably,0.145386994114,8
might,55,might-probably,0.451783833232,8
probably,55,might-probably,0.427062200674,8
other,55,might-probably,0.121153966094,8
might,60,might-probably,0.357347567985,8
probably,60,might-probably,0.544022592126,8
other,60,might-probably,0.0986298398889,8
might,65,might-probably,0.283278783378,8
probably,65,might-probably,0.635744986155,8
other,65,might-probably,0.0809762304665,8
might,70,might-probably,0.231925207123,8
probably,70,might-probably,0.699291483638,8
other,70,might-probably,0.0687833092383,8
might,75,might-probably,0.199542607409,8
probably,75,might-probably,0.739265904203,8
other,75,might-probably,0.0611914883887,8
might,80,might-probably,0.181114810308,8
probably,80,might-probably,0.761821564005,8
other,80,might-probably,0.057063625687,8
might,85,might-probably,0.172211957371,8
probably,85,might-probably,0.77230273577,8
other,85,might-probably,0.055485306859,8
might,90,might-probably,0.169052926833,8
probably,90,might-probably,0.774944826107,8
other,90,might-probably,0.0560022470604,8
might,95,might-probably,0.168098993397,8
probably,95,might-probably,0.77187842464,8
other,95,might-probably,0.0600225819638,8
might,100,might-probably,0.0890058766346,8
probably,100,might-probably,0.363926180967,8
other,100,might-probably,0.547067942398,8
might,0,might-probably,0.021575986377,9
probably,0,might-probably,0.0166666667084,9
other,0,might-probably,0.961757346915,9
might,5,might-probably,0.446685993798,9
probably,5,might-probably,0.0166682209134,9
other,5,might-probably,0.536645785289,9
might,10,might-probably,0.717254878429,9
probably,10,might-probably,0.016726050958,9
other,10,might-probably,0.266019070613,9
might,15,might-probably,0.771244064789,9
probably,15,might-probably,0.0171785905091,9
other,15,might-probably,0.211577344702,9
might,20,might-probably,0.779922927696,9
probably,20,might-probably,0.0191661717526,9
other,20,might-probably,0.200910900552,9
might,25,might-probably,0.776591057734,9
probably,25,might-probably,0.0251879141326,9
other,25,might-probably,0.198221028134,9
might,30,might-probably,0.765146519392,9
probably,30,might-probably,0.0394281950304,9
other,30,might-probably,0.195425285577,9
might,35,might-probably,0.741969370727,9
probably,35,might-probably,0.0679445921288,9
other,35,might-probably,0.190086037145,9
might,40,might-probably,0.701092211987,9
probably,40,might-probably,0.118355934278,9
other,40,might-probably,0.180551853735,9
might,45,might-probably,0.637282213991,9
probably,45,might-probably,0.197200998025,9
other,45,might-probably,0.165516787983,9
might,50,might-probably,0.551431742281,9
probably,50,might-probably,0.30340861137,9
other,50,might-probably,0.145159646349,9
might,55,might-probably,0.45471160577,9
probably,55,might-probably,0.423145202697,9
other,55,might-probably,0.122143191533,9
might,60,might-probably,0.363769912786,9
probably,60,might-probably,0.535760815418,9
other,60,might-probably,0.100469271796,9
might,65,might-probably,0.290456461038,9
probably,65,might-probably,0.626535353267,9
other,65,might-probably,0.0830081856946,9
might,70,might-probably,0.237776163973,9
probably,70,might-probably,0.691703650043,9
other,70,might-probably,0.0705201859846,9
might,75,might-probably,0.203103566358,9
probably,75,might-probably,0.734466503246,9
other,75,might-probably,0.0624299303965,9
might,80,might-probably,0.182226553126,9
probably,80,might-probably,0.759950561133,9
other,80,might-probably,0.0578228857411,9
might,85,might-probably,0.171235275482,9
probably,85,might-probably,0.772780524549,9
other,85,might-probably,0.0559841999687,9
might,90,might-probably,0.166730992779,9
probably,90,might-probably,0.776482186312,9
other,90,might-probably,0.0567868209089,9
might,95,might-probably,0.165201594739,9
probably,95,might-probably,0.772103695416,9
other,95,might-probably,0.0626947098442,9
might,100,might-probably,0.0847308686007,9
probably,100,might-probably,0.34865081202,9
other,100,might-probably,0.56661831938,9
might,0,might-probably,0.0181567741072,10
probably,0,might-probably,0.0166666666678,10
other,0,might-probably,0.965176559225,10
might,5,might-probably,0.432518894072,10
probably,5,might-probably,0.0166668969398,10
other,5,might-probably,0.550814208988,10
might,10,might-probably,0.728292985251,10
probably,10,might-probably,0.0166837397996,10
other,10,might-probably,0.25502327495,10
might,15,might-probably,0.775748927702,10
probably,15,might-probably,0.0168825259168,10
other,15,might-probably,0.207368546381,10
might,20,might-probably,0.781515030209,10
probably,20,might-probably,0.0180245144714,10
other,20,might-probably,0.20046045532,10
might,25,might-probably,0.778801422622,10
probably,25,might-probably,0.0221826136068,10
other,25,might-probably,0.199015963771,10
might,30,might-probably,0.769687598599,10
probably,30,might-probably,0.0334198972006,10
other,30,might-probably,0.1968925042,10
might,35,might-probably,0.749482528947,10
probably,35,might-probably,0.058306476173,10
other,35,might-probably,0.19221099488,10
might,40,might-probably,0.710867766366,10
probably,40,might-probably,0.105985470644,10
other,40,might-probably,0.18314676299,10
might,45,might-probably,0.646456130017,10
probably,45,might-probably,0.185649090237,10
other,45,might-probably,0.167894779746,10
might,50,might-probably,0.555670895237,10
probably,50,might-probably,0.298047392155,10
other,50,might-probably,0.146281712608,10
might,55,might-probably,0.451667812843,10
probably,55,might-probably,0.426883477423,10
other,55,might-probably,0.121448709734,10
might,60,might-probably,0.355338640554,10
probably,60,might-probably,0.546240851262,10
other,60,might-probably,0.0984205081839,10
might,65,might-probably,0.28058628392,10
probably,65,might-probably,0.638852045349,10
other,65,might-probably,0.0805616707312,10
might,70,might-probably,0.229547901664,10
probably,70,might-probably,0.702032446676,10
other,70,might-probably,0.0684196516605,10
might,75,might-probably,0.19797364392,10
probably,75,might-probably,0.741008132926,10
other,75,might-probably,0.0610182231545,10
might,80,might-probably,0.180460435433,10
probably,80,might-probably,0.762404590924,10
other,80,might-probably,0.0571349736434,10
might,85,might-probably,0.172316114821,10
probably,85,might-probably,0.771871258099,10
other,85,might-probably,0.0558126270797,10
might,90,might-probably,0.169570519774,10
probably,90,might-probably,0.773819722811,10
other,90,might-probably,0.0566097574144,10
might,95,might-probably,0.16863814396,10
probably,95,might-probably,0.770230616011,10
other,95,might-probably,0.0611312400293,10
might,100,might-probably,0.0846203256019,10
probably,100,might-probably,0.342199534088,10
other,100,might-probably,0.57318014031,10
might,0,might-probably,0.0181085090992,11
probably,0,might-probably,0.0166666666697,11
other,0,might-probably,0.965224824231,11
