modal,percentage_blue,cond,rating_pred,run
might,25,might-probably,0.737243818255,6
probably,25,might-probably,0.137102341827,6
other,25,might-probably,0.125653839918,6
might,30,might-probably,0.699296614909,6
probably,30,might-probably,0.181396768994,6
other,30,might-probably,0.119306616097,6
might,35,might-probably,0.654333954144,6
probably,35,might-probably,0.232814963786,6
other,35,might-probably,0.11285108207,6
might,40,might-probably,0.603993204905,6
probably,40,might-probably,0.290131705199,6
other,40,might-probably,0.105875089896,6
might,45,might-probably,0.549802889679,6
probably,45,might-probably,0.351755265307,6
other,45,might-probably,0.0984418450138,6
might,50,might-probably,0.493454827278,6
probably,50,might-probably,0.415771919885,6
other,50,might-probably,0.0907732528371,6
might,55,might-probably,0.436746321566,6
probably,55,might-probably,0.480113881669,6
other,55,might-probably,0.0831397967651,6
might,60,might-probably,0.381394339545,6
probably,60,might-probably,0.542794443616,6
other,60,might-probably,0.0758112168395,6
might,65,might-probably,0.32884453446,6
probably,65,might-probably,0.602126520087,6
other,65,might-probably,0.069028945453,6
might,70,might-probably,0.280142491198,6
probably,70,might-probably,0.656861054692,6
other,70,might-probably,0.0629964541097,6
might,75,might-probably,0.235889266844,6
probably,75,might-probably,0.706217802311,6
other,75,might-probably,0.0578929308459,6
might,80,might-probably,0.196270729511,6
probably,80,might-probably,0.749803862967,6
other,80,might-probably,0.0539254075216,6
might,85,might-probably,0.161138442983,6
probably,85,might-probably,0.787383576589,6
other,85,might-probably,0.0514779804278,6
might,90,might-probably,0.130153747174,6
probably,90,might-probably,0.818190751918,6
other,90,might-probably,0.0516555009074,6
might,95,might-probably,0.103357763532,6
probably,95,might-probably,0.836960272313,6
other,95,might-probably,0.0596819641546,6
might,100,might-probably,0.0558232787817,6
probably,100,might-probably,0.355141605027,6
other,100,might-probably,0.589035116192,6
might,0,might-probably,0.0884738471483,7
probably,0,might-probably,0.0195069451021,7
other,0,might-probably,0.89201920775,7
might,5,might-probably,0.567049061907,7
probably,5,might-probably,0.0367104870802,7
other,5,might-probably,0.396240451013,7
might,10,might-probably,0.738919675655,7
probably,10,might-probably,0.0526199614192,7
other,10,might-probably,0.208460362926,7
might,15,might-probably,0.771434686794,7
probably,15,might-probably,0.0731701029715,7
other,15,might-probably,0.155395210234,7
might,20,might-probably,0.761785989378,7
probably,20,might-probably,0.102086784292,7
other,20,might-probably,0.13612722633,7
might,25,might-probably,0.733043688023,7
probably,25,might-probably,0.140309502567,7
other,25,might-probably,0.12664680941,7
might,30,might-probably,0.692859000177,7
probably,30,might-probably,0.187434592775,7
other,30,might-probably,0.119706407048,7
might,35,might-probably,0.644836270988,7
probably,35,might-probably,0.242220753809,7
other,35,might-probably,0.112942975204,7
might,40,might-probably,0.591417018339,7
probably,40,might-probably,0.30285229946,7
other,40,might-probably,0.105730682201,7
might,45,might-probably,0.534817644968,7
probably,45,might-probably,0.367102648508,7
other,45,might-probably,0.0980797065243,7
might,50,might-probably,0.477241972404,7
probably,50,might-probably,0.432539930536,7
other,50,might-probably,0.0902180970603,7
might,55,might-probably,0.420765488881,7
probably,55,might-probably,0.496805839846,7
other,55,might-probably,0.0824286712734,7
might,60,might-probably,0.367129122368,7
probably,60,might-probably,0.557892473706,7
other,60,might-probably,0.0749784039264,7
might,65,might-probably,0.317585755754,7
probably,65,might-probably,0.614327329982,7
other,65,might-probably,0.0680869142633,7
might,70,might-probably,0.272853552308,7
probably,70,might-probably,0.665225423158,7
other,70,might-probably,0.0619210245341,7
might,75,might-probably,0.233165540536,7
probably,75,might-probably,0.710219831358,7
other,75,might-probably,0.0566146281063,7
might,80,might-probably,0.198376979584,7
probably,80,might-probably,0.749297791097,7
other,80,might-probably,0.0523252293183,7
might,85,might-probably,0.16809952318,7
probably,85,might-probably,0.782514429911,7
other,85,might-probably,0.0493860469087,7
might,90,might-probably,0.141893388662,7
probably,90,might-probably,0.809240592037,7
other,90,might-probably,0.0488660193016,7
might,95,might-probably,0.11998155488,7
probably,95,might-probably,0.823893936765,7
other,95,might-probably,0.0561245083548,7
might,100,might-probably,0.067257502418,7
probably,100,might-probably,0.363117011111,7
other,100,might-probably,0.569625486471,7
might,0,might-probably,0.085462483396,8
probably,0,might-probably,0.0200144466469,8
other,0,might-probably,0.894523069957,8
might,5,might-probably,0.564304252361,8
probably,5,might-probably,0.0384118994795,8
other,5,might-probably,0.397283848159,8
might,10,might-probably,0.737399865031,8
probably,10,might-probably,0.0544610756573,8
other,10,might-probably,0.208139059311,8
might,15,might-probably,0.769882409248,8
probably,15,might-probably,0.075023559206,8
other,15,might-probably,0.155094031546,8
might,20,might-probably,0.760129051072,8
probably,20,might-probably,0.103890567804,8
other,20,might-probably,0.135980381124,8
might,25,might-probably,0.731463780876,8
probably,25,might-probably,0.141908953895,8
other,25,might-probably,0.126627265228,8
might,30,might-probably,0.691598807535,8
probably,30,might-probably,0.188632426139,8
other,30,might-probably,0.119768766327,8
might,35,might-probably,0.644091474242,8
probably,35,might-probably,0.242861142393,8
other,35,might-probably,0.113047383365,8
might,40,might-probably,0.591264298321,8
probably,40,might-probably,0.302891664448,8
other,40,might-probably,0.105844037231,8
might,45,might-probably,0.535185065119,8
probably,45,might-probably,0.366642910495,8
other,45,might-probably,0.0981720243861,8
might,50,might-probably,0.477921926948,8
probably,50,might-probably,0.431817716435,8
other,50,might-probably,0.0902603566168,8
might,55,might-probably,0.421460577264,8
probably,55,might-probably,0.496146088692,8
other,55,might-probably,0.0823933340432,8
might,60,might-probably,0.367512690572,8
probably,60,might-probably,0.557645778915,8
other,60,might-probably,0.0748415305134,8
might,65,might-probably,0.317356901426,8
probably,65,might-probably,0.614812703445,8
other,65,might-probably,0.0678303951288,8
might,70,might-probably,0.271772701729,8
probably,70,might-probably,0.666693191202,8
other,70,might-probably,0.0615341070689,8
might,75,might-probably,0.231066587591,8
probably,75,might-probably,0.712838277809,8
other,75,might-probably,0.0560951345993,8
might,80,might-probably,0.195159467683,8
probably,80,might-probably,0.753157887463,8
other,80,might-probably,0.0516826448546,8
might,85,might-probably,0.163706410268,8
probably,85,might-probably,0.787640398122,8
other,85,might-probably,0.0486531916094,8
might,90,might-probably,0.136276260947,8
probably,90,might-probably,0.815575593919,8
other,90,might-probably,0.0481481451344,8
might,95,might-probably,0.113054316719,8
probably,95,might-probably,0.831015057664,8
other,95,might-probably,0.0559306256167,8
might,100,might-probably,0.0632022164164,8
probably,100,might-probably,0.36341552854,8
other,100,might-probably,0.573382255043,8
might,0,might-probably,0.0924894565634,9
probably,0,might-probably,0.0186934582957,9
other,0,might-probably,0.888817085141,9
might,5,might-probably,0.56368311503,9
probably,5,might-probably,0.0333709369246,9
other,5,might-probably,0.402945948045,9
might,10,might-probably,0.738219994477,9
probably,10,might-probably,0.0484492208297,9
other,10,might-probably,0.213330784694,9
might,15,might-probably,0.773891674977,9
probably,15,might-probably,0.0680111926194,9
other,15,might-probably,0.158097132404,9
might,20,might-probably,0.766703959389,9
probably,20,might-probably,0.0956743714115,9
other,20,might-probably,0.1376216692,9
might,25,might-probably,0.739792095456,9
probably,25,might-probably,0.132731668987,9
other,25,might-probably,0.127476235556,9
might,30,might-probably,0.700709260588,9
probably,30,might-probably,0.179160383525,9
other,30,might-probably,0.120130355887,9
might,35,might-probably,0.652970659143,9
probably,35,might-probably,0.23397374385,9
other,35,might-probably,0.113055597008,9
might,40,might-probably,0.599016027362,9
probably,40,might-probably,0.295425305979,9
other,40,might-probably,0.105558666659,9
might,45,might-probably,0.541172844093,9
probably,45,might-probably,0.361176101746,9
other,45,might-probably,0.0976510541614,9
might,50,might-probably,0.481862018144,9
probably,50,might-probably,0.428542834134,9
other,50,might-probably,0.0895951477223,9
might,55,might-probably,0.423438258133,9
probably,55,might-probably,0.494848781621,9
other,55,might-probably,0.0817129602464,9
might,60,might-probably,0.367918344741,9
probably,60,might-probably,0.557783075295,9
other,60,might-probably,0.0742985799639,9
might,65,might-probably,0.316770689081,9
probably,65,might-probably,0.615649751313,9
other,65,might-probably,0.0675795596064,9
might,70,might-probably,0.270841499419,9
probably,70,might-probably,0.667446843258,9
other,70,might-probably,0.0617116573234,9
might,75,might-probably,0.230408597867,9
probably,75,might-probably,0.712788651811,9
other,75,might-probably,0.0568027503216,9
might,80,might-probably,0.195312593423,9
probably,80,might-probably,0.751714260089,9
other,80,might-probably,0.0529731464874,9
might,85,might-probably,0.165120808955,9
probably,85,might-probably,0.78437367286,9
other,85,might-probably,0.050505518185,9
might,90,might-probably,0.139347048639,9
probably,90,might-probably,0.810272529406,9
other,90,might-probably,0.0503804219551,9
might,95,might-probably,0.118187981698,9
probably,95,might-probably,0.824143826314,9
other,95,might-probably,0.0576681919889,9
might,100,might-probably,0.061394056934,9
probably,100,might-probably,0.328426013814,9
other,100,might-probably,0.610179929252,9
might,0,might-probably,0.0930379529987,10
probably,0,might-probably,0.0227527681542,10
other,0,might-probably,0.884209278847,10
might,5,might-probably,0.538847577556,10
probably,5,might-probably,0.0457712205151,10
other,5,might-probably,0.415381201929,10
might,10,might-probably,0.713121068142,10
probably,10,might-probably,0.0633070809868,10
other,10,might-probably,0.223571850871,10
might,15,might-probably,0.750634470477,10
probably,15,might-probably,0.0842692047063,10
other,15,might-probably,0.165096324817,10
might,20,might-probably,0.744560421313,10
probably,20,might-probably,0.112743491093,10
other,20,might-probably,0.142696087594,10
might,25,might-probably,0.71911196114,10
probably,25,might-probably,0.149452799117,10
other,25,might-probably,0.131435239743,10
might,30,might-probably,0.682628609052,10
probably,30,might-probably,0.193894265234,10
