modal,percentage_blue,cond,rating_pred,run
probably,30,might-probably,0.0172615258214,10
other,30,might-probably,0.188231066893,10
might,35,might-probably,0.79990934785,10
probably,35,might-probably,0.018989107323,10
other,35,might-probably,0.181101544827,10
might,40,might-probably,0.798205472237,10
probably,40,might-probably,0.0240937350465,10
other,40,might-probably,0.177700792716,10
might,45,might-probably,0.788179627832,10
probably,45,might-probably,0.0369834531973,10
other,45,might-probably,0.174836918971,10
might,50,might-probably,0.763996756846,10
probably,50,might-probably,0.066000726691,10
other,50,might-probably,0.170002516463,10
might,55,might-probably,0.714166748697,10
probably,55,might-probably,0.125605370296,10
other,55,might-probably,0.160227881006,10
might,60,might-probably,0.623954595102,10
probably,60,might-probably,0.233937138628,10
other,60,might-probably,0.14210826627,10
might,65,might-probably,0.492235235319,10
probably,65,might-probably,0.392539807741,10
other,65,might-probably,0.115224956939,10
might,70,might-probably,0.350607401612,10
probably,70,might-probably,0.563262405866,10
other,70,might-probably,0.0861301925215,10
might,75,might-probably,0.238862753437,10
probably,75,might-probably,0.697988500621,10
other,75,might-probably,0.0631487459417,10
might,80,might-probably,0.168638453183,10
probably,80,might-probably,0.782587187197,10
other,80,might-probably,0.0487743596207,10
might,85,might-probably,0.130633691413,10
probably,85,might-probably,0.828169763374,10
other,85,might-probably,0.0411965452132,10
might,90,might-probably,0.113397723301,10
probably,90,might-probably,0.848262620819,10
other,90,might-probably,0.03833965588,10
might,95,might-probably,0.108760904472,10
probably,95,might-probably,0.851380353371,10
other,95,might-probably,0.039858742157,10
might,100,might-probably,0.0499377497286,10
probably,100,might-probably,0.2978313679,10
other,100,might-probably,0.652230882372,10
might,0,might-probably,0.0256335322699,11
probably,0,might-probably,0.0166666666667,11
other,0,might-probably,0.957699801063,11
might,5,might-probably,0.179094282193,11
probably,5,might-probably,0.0166666666924,11
other,5,might-probably,0.804239051114,11
might,10,might-probably,0.44254951216,11
probably,10,might-probably,0.0166666933687,11
other,10,might-probably,0.540783794472,11
might,15,might-probably,0.624537525398,11
probably,15,might-probably,0.0166678012299,11
other,15,might-probably,0.358794673373,11
might,20,might-probably,0.717798063858,11
probably,20,might-probably,0.0166815522942,11
other,20,might-probably,0.265520383848,11
might,25,might-probably,0.764110654439,11
probably,25,might-probably,0.016775041333,11
other,25,might-probably,0.219114304228,11
might,30,might-probably,0.787228196639,11
probably,30,might-probably,0.0172151288101,11
other,30,might-probably,0.195556674551,11
might,35,might-probably,0.79777874425,11
probably,35,might-probably,0.0188124667507,11
other,35,might-probably,0.183408788999,11
might,40,might-probably,0.799619718477,11
probably,40,might-probably,0.0235629083842,11
other,40,might-probably,0.176817373139,11
might,45,might-probably,0.792095886915,11
probably,45,might-probably,0.035670979457,11
other,45,might-probably,0.172233133628,11
might,50,might-probably,0.770007362421,11
probably,50,might-probably,0.063194872915,11
other,50,might-probably,0.166797764664,11
might,55,might-probably,0.722419099533,11
probably,55,might-probably,0.120304111706,11
other,55,might-probably,0.15727678876,11
might,60,might-probably,0.634504170919,11
probably,60,might-probably,0.225501614066,11
other,60,might-probably,0.139994215014,11
might,65,might-probably,0.503599712703,11
probably,65,might-probably,0.382364817966,11
other,65,might-probably,0.114035469331,11
might,70,might-probably,0.360046545817,11
probably,70,might-probably,0.554497728641,11
other,70,might-probably,0.0854557255419,11
might,75,might-probably,0.245159609114,11
probably,75,might-probably,0.692229581387,11
other,75,might-probably,0.0626108094985,11
might,80,might-probably,0.172487680453,11
probably,80,might-probably,0.779252310648,11
other,80,might-probably,0.0482600088997,11
might,85,might-probably,0.133112784028,11
probably,85,might-probably,0.826180035835,11
