"workerid","catch_trial","color","image","show_cross","percentage_blue","video","modal","catch_trial_answer_correct","speaker_cond"
39,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
39,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_might_m""","""might""",-1,"m"
39,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_might_m""","""might""",-1,"m"
39,1,"""blue""","""scene_blue_video_60.gif""","true","""60""","""blue_might_m""","""might""",0,"m"
39,1,"""orange""","""scene_orange_video_10.gif""","true","""10""","""orange_probably_m""","""probably""",0,"m"
39,1,"""orange""","""scene_orange_video_10.gif""","false","""10""","""orange_probably_m""","""probably""",1,"m"
39,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_might_m""","""might""",-1,"m"
39,1,"""orange""","""scene_orange_video_40.gif""","true","""40""","""orange_might_m""","""might""",0,"m"
39,0,"""orange""","""scene_orange_video_10.gif""",NA,"""10""","""orange_probably_m""","""probably""",-1,"m"
39,1,"""blue""","""scene_blue_video_100.gif""","false","""100""","""blue_bare_m""","""bare""",1,"m"
39,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
39,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_might_m""","""might""",-1,"m"
39,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_might_m""","""might""",-1,"m"
39,0,"""blue""","""scene_blue_video_100.gif""",NA,"""100""","""blue_bare_m""","""bare""",-1,"m"
39,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
39,0,"""blue""","""scene_blue_video_90.gif""",NA,"""90""","""blue_probably_m""","""probably""",-1,"m"
39,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_might_m""","""might""",-1,"m"
