modal,percentage_blue,cond,rating_pred,run
other,45,might-probably,0.172206141044,6
might,50,might-probably,0.773674943134,6
probably,50,might-probably,0.0590120436179,6
other,50,might-probably,0.167313013248,6
might,55,might-probably,0.727443325201,6
probably,55,might-probably,0.114364053287,6
other,55,might-probably,0.158192621512,6
might,60,might-probably,0.63937925317,6
probably,60,might-probably,0.219700103527,6
other,60,might-probably,0.140920643303,6
might,65,might-probably,0.505173973592,6
probably,65,might-probably,0.380526069392,6
other,65,might-probably,0.114299957016,6
might,70,might-probably,0.357348381843,6
probably,70,might-probably,0.557796381614,6
other,70,might-probably,0.0848552365429,6
might,75,might-probably,0.240821413311,6
probably,75,might-probably,0.69750227156,6
other,75,might-probably,0.0616763151286,6
might,80,might-probably,0.168965001923,6
probably,80,might-probably,0.783547722206,6
other,80,might-probably,0.047487275871,6
might,85,might-probably,0.131206921425,6
probably,85,might-probably,0.828523549951,6
other,85,might-probably,0.0402695286237,6
might,90,might-probably,0.114876320879,6
probably,90,might-probably,0.847274650384,6
other,90,might-probably,0.0378490287373,6
might,95,might-probably,0.110886315447,6
probably,95,might-probably,0.84886955177,6
other,95,might-probably,0.0402441327829,6
might,100,might-probably,0.0488789310737,6
probably,100,might-probably,0.283771963824,6
other,100,might-probably,0.667349105103,6
might,0,might-probably,0.0224870513744,7
probably,0,might-probably,0.0166666666667,7
other,0,might-probably,0.960846281959,7
might,5,might-probably,0.180409052411,7
probably,5,might-probably,0.0166666666778,7
other,5,might-probably,0.802924280911,7
might,10,might-probably,0.469551438545,7
probably,10,might-probably,0.0166666818577,7
other,10,might-probably,0.513781879598,7
might,15,might-probably,0.652714910919,7
probably,15,might-probably,0.0166674043211,7
other,15,might-probably,0.33061768476,7
might,20,might-probably,0.737394319524,7
probably,20,might-probably,0.0166774187725,7
other,20,might-probably,0.245928261703,7
might,25,might-probably,0.775829070236,7
probably,25,might-probably,0.0167524197757,7
other,25,might-probably,0.207418509988,7
might,30,might-probably,0.793213922011,7
probably,30,might-probably,0.0171347864673,7
other,30,might-probably,0.189651291522,7
might,35,might-probably,0.79993344998,7
probably,35,might-probably,0.0186103932972,7
other,35,might-probably,0.181456156722,7
might,40,might-probably,0.7994280406,7
probably,40,might-probably,0.0231991953204,7
other,40,might-probably,0.17737276408,7
might,45,might-probably,0.79053499466,7
probably,45,might-probably,0.0352725344977,7
other,45,might-probably,0.174192470843,7
might,50,might-probably,0.767336057084,7
probably,50,might-probably,0.0633654188493,7
other,50,might-probably,0.169298524067,7
might,55,might-probably,0.717778771261,7
probably,55,might-probably,0.122690866456,7
other,55,might-probably,0.159530362283,7
might,60,might-probably,0.625909031133,7
probably,60,might-probably,0.232901168636,7
other,60,might-probably,0.141189800231,7
might,65,might-probably,0.490425640288,7
probably,65,might-probably,0.395778637027,7
other,65,might-probably,0.113795722685,7
might,70,might-probably,0.345947379203,7
probably,70,might-probably,0.569595565172,7
other,70,might-probably,0.0844570556245,7
might,75,might-probably,0.234403563766,7
probably,75,might-probably,0.703749356919,7
other,75,might-probably,0.0618470793157,7
might,80,might-probably,0.166107096688,7
probably,80,might-probably,0.785716273828,7
other,80,might-probably,0.048176629484,7
might,85,might-probably,0.130208186539,7
probably,85,might-probably,0.828349769874,7
other,85,might-probably,0.0414420435872,7
might,90,might-probably,0.114648677317,7
probably,90,might-probably,0.845466672711,7
other,90,might-probably,0.0398846499728,7
might,95,might-probably,0.110697154511,7
probably,95,might-probably,0.844048309412,7
other,95,might-probably,0.0452545360764,7
might,100,might-probably,0.0506954751983,7
probably,100,might-probably,0.298027619495,7
other,100,might-probably,0.651276905307,7
might,0,might-probably,0.0209457217342,8
probably,0,might-probably,0.0166666666667,8
other,0,might-probably,0.962387611599,8
might,5,might-probably,0.173753100814,8
probably,5,might-probably,0.0166666668287,8
other,5,might-probably,0.809580232357,8
might,10,might-probably,0.472451554016,8
probably,10,might-probably,0.0166667550241,8
other,10,might-probably,0.51088169096,8
might,15,might-probably,0.658614170203,8
probably,15,might-probably,0.0166692390997,8
other,15,might-probably,0.324716590697,8
might,20,might-probably,0.741345744928,8
probably,20,might-probably,0.0166935374959,8
other,20,might-probably,0.241960717577,8
might,25,might-probably,0.777309589736,8
probably,25,might-probably,0.0168356322476,8
other,25,might-probably,0.205854778017,8
might,30,might-probably,0.792570445906,8
probably,30,might-probably,0.0174366925416,8
other,30,might-probably,0.189992861553,8
might,35,might-probably,0.797476024126,8
probably,35,might-probably,0.01943983119,8
other,35,might-probably,0.183084144684,8
might,40,might-probably,0.795285220274,8
probably,40,might-probably,0.0249838958927,8
other,40,might-probably,0.179730883833,8
might,45,might-probably,0.784833650364,8
probably,45,might-probably,0.0382914782416,8
other,45,might-probably,0.176874871395,8
might,50,might-probably,0.760762996184,8
probably,50,might-probably,0.0670953897944,8
other,50,might-probably,0.172141614021,8
might,55,might-probably,0.712707705116,8
probably,55,might-probably,0.124507036522,8
other,55,might-probably,0.162785258362,8
might,60,might-probably,0.627270145937,8
probably,60,might-probably,0.227096084705,8
other,60,might-probably,0.145633769358,8
might,65,might-probably,0.501890556703,8
probably,65,might-probably,0.378211718768,8
other,65,might-probably,0.119897724529,8
might,70,might-probably,0.362803906791,8
probably,70,might-probably,0.546180169406,8
other,70,might-probably,0.0910159238029,8
might,75,might-probably,0.248028967978,8
probably,75,might-probably,0.684892839674,8
other,75,might-probably,0.0670781923483,8
might,80,might-probably,0.172677109271,8
probably,80,might-probably,0.775873945409,8
other,80,might-probably,0.0514489453196,8
might,85,might-probably,0.130069548865,8
probably,85,might-probably,0.826943742492,8
other,85,might-probably,0.0429867086432,8
might,90,might-probably,0.109321100964,8
probably,90,might-probably,0.850650739778,8
other,90,might-probably,0.0400281592586,8
might,95,might-probably,0.102617236306,8
probably,95,might-probably,0.853556717612,8
other,95,might-probably,0.0438260460825,8
might,100,might-probably,0.0484217494884,8
probably,100,might-probably,0.303034035101,8
other,100,might-probably,0.648544215411,8
might,0,might-probably,0.0234884006392,9
probably,0,might-probably,0.0166666666667,9
other,0,might-probably,0.959844932694,9
might,5,might-probably,0.193376867618,9
probably,5,might-probably,0.0166666666782,9
other,5,might-probably,0.789956465704,9
might,10,might-probably,0.484003419741,9
probably,10,might-probably,0.0166666814941,9
other,10,might-probably,0.499329898765,9
might,15,might-probably,0.659942712036,9
probably,15,might-probably,0.01666737229,9
other,15,might-probably,0.323389915674,9
might,20,might-probably,0.740027053571,9
probably,20,might-probably,0.0166769031047,9
other,20,might-probably,0.243296043324,9
might,25,might-probably,0.776114212566,9
probably,25,might-probably,0.0167482668816,9
other,25,might-probably,0.207137520553,9
might,30,might-probably,0.792277190899,9
probably,30,might-probably,0.0171122697151,9
other,30,might-probably,0.190610539386,9
might,35,might-probably,0.798385513566,9
probably,35,might-probably,0.0185177644071,9
other,35,might-probably,0.183096722027,9
might,40,might-probably,0.797702122438,9
probably,40,might-probably,0.0228918315325,9
other,40,might-probably,0.179406046029,9
might,45,might-probably,0.789094949197,9
probably,45,might-probably,0.0344129352533,9
other,45,might-probably,0.176492115549,9
might,50,might-probably,0.76687396185,9
probably,50,might-probably,0.0612672318837,9
other,50,might-probably,0.171858806266,9
might,55,might-probably,0.719354044745,9
probably,55,might-probably,0.118213128131,9
other,55,might-probably,0.162432827124,9
might,60,might-probably,0.630430103852,9
probably,60,might-probably,0.225128509035,9
other,60,might-probably,0.144441387113,9
might,65,might-probably,0.496843857726,9
probably,65,might-probably,0.386189036745,9
other,65,might-probably,0.116967105529,9
might,70,might-probably,0.351176928218,9
probably,70,might-probably,0.562015806981,9
other,70,might-probably,0.0868072648008,9
might,75,might-probably,0.236730079351,9
probably,75,might-probably,0.700176514976,9
other,75,might-probably,0.0630934056726,9
might,80,might-probably,0.165962371945,9
probably,80,might-probably,0.785516213139,9
other,80,might-probably,0.0485214149155,9
might,85,might-probably,0.128487443792,9
probably,85,might-probably,0.830444908294,9
other,85,might-probably,0.0410676479139,9
might,90,might-probably,0.112006502146,9
probably,90,might-probably,0.84942961482,9
other,90,might-probably,0.0385638830334,9
might,95,might-probably,0.107817301834,9
probably,95,might-probably,0.851126560468,9
other,95,might-probably,0.0410561376975,9
might,100,might-probably,0.0472322195406,9
probably,100,might-probably,0.279334363054,9
other,100,might-probably,0.673433417406,9
might,0,might-probably,0.0255956654543,10
probably,0,might-probably,0.0166666666667,10
other,0,might-probably,0.957737667879,10
might,5,might-probably,0.184309866156,10
probably,5,might-probably,0.0166666667931,10
other,5,might-probably,0.799023467051,10
might,10,might-probably,0.453004897564,10
probably,10,might-probably,0.0166667429592,10
other,10,might-probably,0.530328359476,10
