"","pair","reverse_sent_order","sentence1","sentence2","modal1","modal2","rating1","rating2","rating_other","percentage_blue","color","xxx","catch_trial","catch_trial_answer_correct","speaker","condition","phase","language","gender","age","misread_instructions","trial","subjectid","date"
"3473","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.41,0,0.59,90,"orange",1,0,-1,"m","confident_f","pre_exposure","Gujarati","m",18,0,16,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3474","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.7,0,0.3,25,"blue",1,1,1,"m","confident_f","pre_exposure","Gujarati","m",18,0,17,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3475","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,0,"orange",1,1,1,"m","confident_f","pre_exposure","Gujarati","m",18,0,18,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3476","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,100,"orange",1,0,-1,"m","confident_f","pre_exposure","Gujarati","m",18,0,19,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3477","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.51,0,0.49,60,"orange",1,0,-1,"f","confident_f","pre_exposure","Gujarati","m",18,0,20,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3478","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,10,"blue",1,0,-1,"f","confident_f","pre_exposure","Gujarati","m",18,0,21,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3479","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.57,0.43,0,40,"blue",1,0,-1,"m","confident_f","pre_exposure","Gujarati","m",18,0,22,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3480","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,40,"orange",1,0,-1,"f","confident_f","pre_exposure","Gujarati","m",18,0,23,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3481","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,25,"orange",1,0,-1,"m","confident_f","pre_exposure","Gujarati","m",18,0,24,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3482","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,50,"orange",1,0,-1,"m","confident_f","pre_exposure","Gujarati","m",18,0,25,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3483","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.72,0,0.28,90,"orange",1,0,-1,"f","confident_f","pre_exposure","Gujarati","m",18,0,26,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3484","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,1,0,75,"blue",1,0,-1,"f","confident_f","pre_exposure","Gujarati","m",18,0,27,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3485","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,1,0,75,"blue",1,0,-1,"m","confident_f","pre_exposure","Gujarati","m",18,0,28,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3486","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,40,"orange",1,0,-1,"m","confident_f","pre_exposure","Gujarati","m",18,0,29,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3487","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,100,"blue",1,0,-1,"m","confident_f","pre_exposure","Gujarati","m",18,0,30,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3488","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,1,0,90,"blue",1,0,-1,"m","confident_f","pre_exposure","Gujarati","m",18,0,31,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3489","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,10,"orange",1,1,1,"f","confident_f","pre_exposure","Gujarati","m",18,0,32,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3490","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,60,"orange",1,0,-1,"m","confident_f","pre_exposure","Gujarati","m",18,0,33,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3491","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,0,"blue",1,0,-1,"m","confident_f","pre_exposure","Gujarati","m",18,0,34,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3492","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,1,0,90,"blue",1,0,-1,"f","confident_f","pre_exposure","Gujarati","m",18,0,35,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3493","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,1,0,60,"blue",1,0,-1,"m","confident_f","post_exposure","Gujarati","m",18,0,36,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3494","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,10,"orange",1,1,0,"m","confident_f","post_exposure","Gujarati","m",18,0,37,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3495","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,10,"orange",1,1,1,"f","confident_f","post_exposure","Gujarati","m",18,0,38,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3496","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.08,0.92,0,75,"blue",1,0,-1,"m","confident_f","post_exposure","Gujarati","m",18,0,39,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3497","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.82,0.18,0,50,"blue",1,1,0,"m","confident_f","post_exposure","Gujarati","m",18,0,40,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3498","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.76,0,0.24,10,"blue",1,0,-1,"f","confident_f","post_exposure","Gujarati","m",18,0,41,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3499","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,0,"blue",1,0,-1,"f","confident_f","post_exposure","Gujarati","m",18,0,42,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3500","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,90,"orange",1,0,-1,"m","confident_f","post_exposure","Gujarati","m",18,0,43,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3501","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,1,0,60,"blue",1,0,-1,"f","confident_f","post_exposure","Gujarati","m",18,0,44,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3502","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,40,"orange",1,0,-1,"m","confident_f","post_exposure","Gujarati","m",18,0,45,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3503","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,60,"orange",1,0,-1,"f","confident_f","post_exposure","Gujarati","m",18,0,46,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3504","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,50,"orange",1,0,-1,"m","confident_f","post_exposure","Gujarati","m",18,0,47,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3505","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,60,"orange",1,0,-1,"m","confident_f","post_exposure","Gujarati","m",18,0,48,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3506","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,1,0,90,"blue",1,0,-1,"f","confident_f","post_exposure","Gujarati","m",18,0,49,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3507","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,40,"blue",1,0,-1,"m","confident_f","post_exposure","Gujarati","m",18,0,50,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3508","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,75,"orange",1,0,-1,"m","confident_f","post_exposure","Gujarati","m",18,0,51,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3509","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,0,"orange",1,0,-1,"f","confident_f","post_exposure","Gujarati","m",18,0,52,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3510","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,90,"orange",1,0,-1,"f","confident_f","post_exposure","Gujarati","m",18,0,53,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3511","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,100,"blue",1,0,-1,"f","confident_f","post_exposure","Gujarati","m",18,0,54,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3512","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,100,"orange",1,0,-1,"f","confident_f","post_exposure","Gujarati","m",18,0,55,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3513","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,25,"blue",1,0,-1,"f","confident_f","post_exposure","Gujarati","m",18,0,56,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3514","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,0,"orange",1,1,1,"m","confident_f","post_exposure","Gujarati","m",18,0,57,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3515","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,75,"orange",1,1,1,"f","confident_f","post_exposure","Gujarati","m",18,0,58,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3516","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,50,"orange",1,1,1,"f","confident_f","post_exposure","Gujarati","m",18,0,59,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3517","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,75,"blue",1,0,-1,"f","confident_f","post_exposure","Gujarati","m",18,0,60,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3518","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,25,"blue",1,1,1,"m","confident_f","post_exposure","Gujarati","m",18,0,61,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3519","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,25,"orange",1,0,-1,"f","confident_f","post_exposure","Gujarati","m",18,0,62,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3520","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,40,"blue",1,0,-1,"f","confident_f","post_exposure","Gujarati","m",18,0,63,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3521","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,10,"blue",1,1,1,"m","confident_f","post_exposure","Gujarati","m",18,0,64,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3522","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,100,"blue",1,0,-1,"m","confident_f","post_exposure","Gujarati","m",18,0,65,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3523","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,40,"orange",1,0,-1,"f","confident_f","post_exposure","Gujarati","m",18,0,66,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3524","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,50,"blue",1,1,1,"f","confident_f","post_exposure","Gujarati","m",18,0,67,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3525","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,100,"orange",1,0,-1,"m","confident_f","post_exposure","Gujarati","m",18,0,68,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3526","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,0,"blue",1,0,-1,"m","confident_f","post_exposure","Gujarati","m",18,0,69,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3527","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,25,"orange",1,0,-1,"m","confident_f","post_exposure","Gujarati","m",18,0,70,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3528","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,1,0,90,"blue",1,0,-1,"m","confident_f","post_exposure","Gujarati","m",18,0,71,"e50ca846c18b124978f18be056e8f870a5a94045c7fd","2018-11-15T15:40:44-08:00"
"3529","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.79,0.21,0,50,"orange",1,0,-1,"f","confident_f","pre_exposure","English","f",19,0,0,"d1a665458c77cd76d0a366d75c7778594a5c65cf8a7d","2018-11-15T16:22:06-08:00"
"3530","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.19,0.81,0,10,"orange",1,1,1,"m","confident_f","pre_exposure","English","f",19,0,1,"d1a665458c77cd76d0a366d75c7778594a5c65cf8a7d","2018-11-15T16:22:06-08:00"
"3531","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.11,0.89,0,90,"orange",1,1,1,"m","confident_f","pre_exposure","English","f",19,0,2,"d1a665458c77cd76d0a366d75c7778594a5c65cf8a7d","2018-11-15T16:22:06-08:00"
"3532","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,100,"orange",1,0,-1,"f","confident_f","pre_exposure","English","f",19,0,3,"d1a665458c77cd76d0a366d75c7778594a5c65cf8a7d","2018-11-15T16:22:06-08:00"
"3533","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,100,"orange",1,0,-1,"m","confident_f","pre_exposure","English","f",19,0,4,"d1a665458c77cd76d0a366d75c7778594a5c65cf8a7d","2018-11-15T16:22:06-08:00"
"3534","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.64,0.36,0,25,"orange",1,0,-1,"m","confident_f","pre_exposure","English","f",19,0,5,"d1a665458c77cd76d0a366d75c7778594a5c65cf8a7d","2018-11-15T16:22:06-08:00"
"3535","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.13,0,0.87,75,"orange",1,0,-1,"m","confident_f","pre_exposure","English","f",19,0,6,"d1a665458c77cd76d0a366d75c7778594a5c65cf8a7d","2018-11-15T16:22:06-08:00"
"3536","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,40,"blue",1,1,1,"f","confident_f","pre_exposure","English","f",19,0,7,"d1a665458c77cd76d0a366d75c7778594a5c65cf8a7d","2018-11-15T16:22:06-08:00"
"3537","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,40,"orange",1,0,-1,"m","confident_f","pre_exposure","English","f",19,0,8,"d1a665458c77cd76d0a366d75c7778594a5c65cf8a7d","2018-11-15T16:22:06-08:00"
"3538","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.14,0.86,0,10,"orange",1,1,1,"f","confident_f","pre_exposure","English","f",19,0,9,"d1a665458c77cd76d0a366d75c7778594a5c65cf8a7d","2018-11-15T16:22:06-08:00"
